30193-08,37193-08,840.0,880.0,910.0,910.0,940.0,990.0,1040.0,1090.0,1690.23,1840.23,,,1465.0,1465.0,1505.0,1555.0,1555.0,1600.0,1645.0,1690.0,1690.0,1735.0,1785.0,2140.0
30193-09,37193-09,483.0,503.0,518.0,518.0,553.0,588.0,623.0,658.0,1077.6675,1182.6675,,,758.0,758.0,798.0,848.0,848.0,893.0,938.0,983.0,983.0,1028.0,1058.0,1208.0
30193-10,37193-10,427.0,447.0,462.0,462.0,482.0,502.0,522.0,542.0,766.535,826.535,,,662.0,662.0,702.0,752.0,752.0,797.0,842.0,887.0,887.0,932.0,962.0,1112.0
30193-11,37193-11,477.0,497.0,512.0,512.0,547.0,582.0,617.0,652.0,1072.085,1177.085,,,777.0,777.0,817.0,867.0,867.0,912.0,957.0,1002.0,1002.0,1047.0,1077.0,1227.0
30193-12,37193-12,477.0,497.0,512.0,512.0,547.0,582.0,617.0,652.0,1072.085,1177.085,,,777.0,777.0,817.0,867.0,867.0,912.0,957.0,1002.0,1002.0,1047.0,1077.0,1227.0
30193-14,37193-14,774.0,794.0,809.0,809.0,824.0,844.0,864.0,884.0,1453.7525,1573.7525,,,1274.0,1274.0,1314.0,1364.0,1364.0,1409.0,1454.0,1499.0,1499.0,1544.0,1594.0,1949.0
30193-15,37193-15,773.0,813.0,843.0,843.0,873.0,923.0,973.0,1023.0,1622.6675,1772.6675,,,1273.0,1273.0,1313.0,1363.0,1363.0,1408.0,1453.0,1498.0,1498.0,1543.0,1593.0,1948.0
30193-16,37193-16,773.0,813.0,843.0,843.0,873.0,923.0,973.0,1023.0,1622.6675,1772.6675,,,1273.0,1273.0,1313.0,1363.0,1363.0,1408.0,1453.0,1498.0,1498.0,1543.0,1593.0,1948.0
30193-19,37193-19,780.0,820.0,850.0,850.0,880.0,930.0,980.0,1030.0,1630.28,1780.28,,,1280.0,1280.0,1320.0,1370.0,1370.0,1415.0,1460.0,1505.0,1505.0,1550.0,1600.0,1955.0
30193-20,37193-20,780.0,820.0,850.0,850.0,880.0,930.0,980.0,1030.0,1630.28,1780.28,,,1280.0,1280.0,1320.0,1370.0,1370.0,1415.0,1460.0,1505.0,1505.0,1550.0,1600.0,1955.0
30193-35,37193-35,774.0,814.0,844.0,844.0,874.0,924.0,974.0,1024.0,1453.7525,1573.7525,,,1274.0,1274.0,1314.0,1364.0,1364.0,1409.0,1454.0,1499.0,1499.0,1544.0,1594.0,1949.0
30193-36,37193-36,774.0,814.0,844.0,844.0,874.0,924.0,974.0,1024.0,1453.7525,1573.7525,,,1274.0,1274.0,1314.0,1364.0,1364.0,1409.0,1454.0,1499.0,1499.0,1544.0,1594.0,1949.0
30193-41,37193-41,116.0,121.0,126.0,126.0,131.0,141.0,151.0,156.0,286.465,316.465,,,146.0,146.0,151.0,156.0,156.0,161.0,171.0,181.0,181.0,191.0,196.0,231.0
30193-64,37193-64,225.0,245.0,260.0,260.0,280.0,300.0,320.0,340.0,500.19,560.19,280.0,300.0,380.0,380.0,400.0,415.0,415.0,430.0,440.0,450.0,450.0,460.0,470.0,600.0
30193-71,37193-71,476.0,496.0,511.0,511.0,531.0,551.0,571.0,591.0,816.0275,966.0275,,,711.0,711.0,751.0,801.0,801.0,846.0,891.0,936.0,936.0,981.0,1001.0,1386.0
30193-74,37193-74,256.0,277.0,292.0,292.0,312.0,332.0,352.0,372.0,531.7025,591.7025,312.0,332.0,447.0,447.0,467.0,482.0,482.0,497.0,507.0,517.0,517.0,527.0,537.0,667.0
30236-03,37236-03,715.0,755.0,785.0,785.0,815.0,865.0,915.0,965.0,1565.2125,1715.2125,,,1340.0,1340.0,1380.0,1430.0,1430.0,1475.0,1520.0,1565.0,1565.0,1610.0,1660.0,2015.0
30236-S3,37236-S3,976.0,1016.0,1046.0,1046.0,1076.0,1126.0,1176.0,1226.0,1825.925,1975.925,,,1626.0,1626.0,1666.0,1716.0,1716.0,1761.0,1806.0,1851.0,1851.0,1896.0,1946.0,2436.0
30237-03,37237-03,717.0,757.0,787.0,787.0,817.0,867.0,917.0,967.0,1567.3125,1717.3125,,,1342.0,1342.0,1382.0,1432.0,1432.0,1477.0,1522.0,1567.0,1567.0,1612.0,1662.0,2017.0
30237-S3,37237-S3,976.0,1016.0,1046.0,1046.0,1076.0,1126.0,1176.0,1226.0,1825.925,1975.925,,,1626.0,1626.0,1666.0,1716.0,1716.0,1761.0,1806.0,1851.0,1851.0,1896.0,1946.0,2436.0
30292-03,37292-03,867.0,907.0,937.0,937.0,967.0,1017.0,1067.0,1117.0,1717.3125,1867.3125,,,1492.0,1492.0,1532.0,1582.0,1582.0,1627.0,1672.0,1717.0,1717.0,1762.0,1812.0,2167.0
